,Ano,Mes,IdServicio,nombre_ss,IdEstablecimiento,nombre_establecimiento,IdRegion,IdComuna,nombre_comuna,CodigoPrestacion,Prestación,1° mes,3° mes,6° mes
23120,2021,2,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200001,MENORES CONTROLADOS,14,25,24
23121,2021,10,11,Servicio de Salud Metropolitano Central,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,13,13119,Maipú,A0200001,MENORES CONTROLADOS,3,3,1
23122,2021,10,11,Servicio de Salud Metropolitano Central,111783,Centro Comunitario de Salud Familiar Lo Errázuriz,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,
23123,2021,4,9,Servicio de Salud Metropolitano Norte,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,13,13104,Conchalí,A0200001,MENORES CONTROLADOS,4,4,5
23124,2021,4,9,Servicio de Salud Metropolitano Norte,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,13,13104,Conchalí,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,3,2
23125,2021,4,9,Servicio de Salud Metropolitano Norte,109302,Centro de Salud Familiar Lucas Sierra,13,13104,Conchalí,A0200001,MENORES CONTROLADOS,7,4,11
23126,2021,4,9,Servicio de Salud Metropolitano Norte,109302,Centro de Salud Familiar Lucas Sierra,13,13104,Conchalí,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,3,10
23127,2021,8,11,Servicio de Salud Metropolitano Central,111305,Centro de Salud Familiar Dr. Norman Voulliéme,13,13102,Cerrillos,A0200001,MENORES CONTROLADOS,16,13,16
23128,2021,8,11,Servicio de Salud Metropolitano Central,111305,Centro de Salud Familiar Dr. Norman Voulliéme,13,13102,Cerrillos,A0200002,LACTANCIA MATERNA EXCLUSIVA,14,11,10
23129,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114410,Posta de Salud Rural San Gabriel,13,13203,San José de Maipo,A0200001,MENORES CONTROLADOS,,,
23130,2021,10,11,Servicio de Salud Metropolitano Central,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,13,13119,Maipú,A0200001,MENORES CONTROLADOS,18,13,19
23131,2021,10,11,Servicio de Salud Metropolitano Central,111308,Centro de Salud Familiar Dr. José Eduardo Ahués Salame,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,14,12,16
23132,2021,8,11,Servicio de Salud Metropolitano Central,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,14,21,16
23133,2021,8,11,Servicio de Salud Metropolitano Central,111381,Centro de Salud Familiar Ignacio Domeyko,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,27,14,17
23134,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200001,MENORES CONTROLADOS,12,8,9
23135,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,7,8
23136,2021,8,9,Servicio de Salud Metropolitano Norte,109104,Hospital de Til Til,13,13303,Tiltil,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,
23137,2021,1,11,Servicio de Salud Metropolitano Central,111379,Centro de Salud Familiar Clotario Blest,13,13119,Maipú,A0200001,MENORES CONTROLADOS,10,9,15
23138,2021,1,11,Servicio de Salud Metropolitano Central,111379,Centro de Salud Familiar Clotario Blest,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,7,12
23139,2021,8,11,Servicio de Salud Metropolitano Central,111381,Centro de Salud Familiar Ignacio Domeyko,13,13101,Santiago,A0200001,MENORES CONTROLADOS,35,21,32
23140,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114330,Centro de Salud Familiar Trinidad,13,13110,La Florida,A0200001,MENORES CONTROLADOS,11,5,3
23141,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114330,Centro de Salud Familiar Trinidad,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,1,2
23142,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114308,Centro de Salud Familiar San Rafael,13,13112,La Pintana,A0200001,MENORES CONTROLADOS,10,6,
23143,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114308,Centro de Salud Familiar San Rafael,13,13112,La Pintana,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,5,
23144,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114318,Centro de Salud Familiar Flor Fernández,13,13112,La Pintana,A0200001,MENORES CONTROLADOS,3,0,3
23145,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114318,Centro de Salud Familiar Flor Fernández,13,13112,La Pintana,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,0,2
23146,2021,8,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200001,MENORES CONTROLADOS,12,19,4
23147,2021,8,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,14,2
23148,2021,8,11,Servicio de Salud Metropolitano Central,111310,Centro de Salud Familiar Las Mercedes,13,13106,Estación Central,A0200001,MENORES CONTROLADOS,17,16,3
23149,2021,8,11,Servicio de Salud Metropolitano Central,111310,Centro de Salud Familiar Las Mercedes,13,13106,Estación Central,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,13,3
23150,2021,6,14,Servicio de Salud Metropolitano Sur Oriente,114318,Centro de Salud Familiar Flor Fernández,13,13112,La Pintana,A0200001,MENORES CONTROLADOS,4,7,
23151,2021,6,14,Servicio de Salud Metropolitano Sur Oriente,114318,Centro de Salud Familiar Flor Fernández,13,13112,La Pintana,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,4,
23152,2021,4,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200001,MENORES CONTROLADOS,25,16,16
23153,2021,4,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200002,LACTANCIA MATERNA EXCLUSIVA,21,14,12
23154,2021,4,12,Servicio de Salud Metropolitano Oriente,112322,Centro de Salud Familiar Padre Gerardo Whelan,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,9,4,10
23155,2021,4,12,Servicio de Salud Metropolitano Oriente,112322,Centro de Salud Familiar Padre Gerardo Whelan,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,,8
23156,2021,4,14,Servicio de Salud Metropolitano Sur Oriente,114333,Centro de Salud Rural El Principal,13,13202,Pirque,A0200001,MENORES CONTROLADOS,,1,
23157,2021,4,14,Servicio de Salud Metropolitano Sur Oriente,114333,Centro de Salud Rural El Principal,13,13202,Pirque,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,
23158,2021,1,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200001,MENORES CONTROLADOS,30,25,13
23159,2021,1,9,Servicio de Salud Metropolitano Norte,109316,Centro de Salud Familiar Esmeralda,13,13301,Colina,A0200002,LACTANCIA MATERNA EXCLUSIVA,22,20,10
23160,2021,11,10,Servicio de Salud Metropolitano Occidente,110725,Centro Comunitario de Salud Familiar Antumalal,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,0,1,0
23161,2021,11,10,Servicio de Salud Metropolitano Occidente,110725,Centro Comunitario de Salud Familiar Antumalal,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,0,1,0
23162,2021,1,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200001,MENORES CONTROLADOS,2,1,2
23163,2021,1,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,,1
23164,2021,9,11,Servicio de Salud Metropolitano Central,111382,Centro de Salud Familiar Presidenta Michelle Bachelet,13,13119,Maipú,A0200001,MENORES CONTROLADOS,13,6,8
23165,2021,9,11,Servicio de Salud Metropolitano Central,111382,Centro de Salud Familiar Presidenta Michelle Bachelet,13,13119,Maipú,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,3,4
23166,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200001,MENORES CONTROLADOS,10,11,7
23167,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114331,Centro de Salud Familiar La Florida,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,6,2
23168,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114310,Centro de Salud Familiar Dr. José Manuel Balmaceda,13,13202,Pirque,A0200001,MENORES CONTROLADOS,6,,1
23169,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114310,Centro de Salud Familiar Dr. José Manuel Balmaceda,13,13202,Pirque,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,,1
23170,2021,4,14,Servicio de Salud Metropolitano Sur Oriente,114325,Centro de Salud Familiar Granja Sur,13,13111,La Granja,A0200001,MENORES CONTROLADOS,14,17,2
23171,2021,4,14,Servicio de Salud Metropolitano Sur Oriente,114325,Centro de Salud Familiar Granja Sur,13,13111,La Granja,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,13,2
23172,2021,2,10,Servicio de Salud Metropolitano Occidente,110330,Centro de Salud Familiar Dr. Adalberto Steeger,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,17,10,3
23173,2021,2,10,Servicio de Salud Metropolitano Occidente,110330,Centro de Salud Familiar Dr. Adalberto Steeger,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,15,9,2
23174,2021,5,12,Servicio de Salud Metropolitano Oriente,112315,Centro de Salud Familiar San Luis,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,12,13,1
23175,2021,5,12,Servicio de Salud Metropolitano Oriente,112315,Centro de Salud Familiar San Luis,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,9,
23176,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114308,Centro de Salud Familiar San Rafael,13,13112,La Pintana,A0200001,MENORES CONTROLADOS,10,14,1
23177,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114308,Centro de Salud Familiar San Rafael,13,13112,La Pintana,A0200002,LACTANCIA MATERNA EXCLUSIVA,10,8,1
23178,2021,10,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200001,MENORES CONTROLADOS,11,12,6
23179,2021,10,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,9,5
23180,2021,2,9,Servicio de Salud Metropolitano Norte,109304,Centro de Salud Familiar Valdivieso,13,13127,Recoleta,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,4,
23181,2021,3,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,5,4
23182,2021,3,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,13,8,7
23183,2021,11,10,Servicio de Salud Metropolitano Occidente,110455,Posta de Salud Rural Pabellón,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,1,1
23184,2021,2,10,Servicio de Salud Metropolitano Occidente,110320,Centro de Salud Familiar Lo Franco,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,,,1
23185,2021,3,9,Servicio de Salud Metropolitano Norte,109413,Posta de Salud Rural Rungue,13,13303,Tiltil,A0200001,MENORES CONTROLADOS,,,
23186,2021,1,9,Servicio de Salud Metropolitano Norte,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,13,13125,Quilicura,A0200001,MENORES CONTROLADOS,3,4,3
23187,2021,1,9,Servicio de Salud Metropolitano Norte,109715,Centro Comunitario de Salud Familiar Pucara de Lasana,13,13125,Quilicura,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,3,3
23188,2021,7,11,Servicio de Salud Metropolitano Central,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,13,13101,Santiago,A0200001,MENORES CONTROLADOS,26,17,20
23189,2021,7,11,Servicio de Salud Metropolitano Central,111300,Centro de Salud Familiar N° 1 Dr. Ramón Corbalán Melgarejo,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,14,8,12
23190,2021,1,9,Servicio de Salud Metropolitano Norte,109414,Posta de Salud Rural Polpaico,13,13303,Tiltil,A0200001,MENORES CONTROLADOS,,2,
23191,2021,1,9,Servicio de Salud Metropolitano Norte,109414,Posta de Salud Rural Polpaico,13,13303,Tiltil,A0200002,LACTANCIA MATERNA EXCLUSIVA,,2,
23192,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114332,Centro de Salud Familiar Laurita Vicuña,13,13201,Puente Alto,A0200001,MENORES CONTROLADOS,8,9,3
23193,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114332,Centro de Salud Familiar Laurita Vicuña,13,13201,Puente Alto,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,4,
23194,2021,2,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,3,7,3
23195,2021,2,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,5,3
23196,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114324,Centro de Salud Familiar Santa Amalia,13,13110,La Florida,A0200001,MENORES CONTROLADOS,16,8,5
23197,2021,3,14,Servicio de Salud Metropolitano Sur Oriente,114324,Centro de Salud Familiar Santa Amalia,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,12,7,4
23198,2021,11,10,Servicio de Salud Metropolitano Occidente,110503,Centro Comunitario de Salud Familiar Hacienda Alhué,13,13502,Alhué,A0200001,MENORES CONTROLADOS,,,2
23199,2021,11,10,Servicio de Salud Metropolitano Occidente,110503,Centro Comunitario de Salud Familiar Hacienda Alhué,13,13502,Alhué,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
23200,2021,11,10,Servicio de Salud Metropolitano Occidente,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,2,1,5
23201,2021,11,10,Servicio de Salud Metropolitano Occidente,110378,Centro de Salud Familiar Dr. Edelberto Elgueta,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,1,4
23202,2021,11,10,Servicio de Salud Metropolitano Occidente,110505,Posta de Salud Rural Pichi,13,13502,Alhué,A0200001,MENORES CONTROLADOS,,,
23203,2021,9,10,Servicio de Salud Metropolitano Occidente,200454,Centro Comunitario de Salud Familiar Lo Chacón,13,13602,El Monte,A0200001,MENORES CONTROLADOS,1,2,1
23204,2021,9,10,Servicio de Salud Metropolitano Occidente,200454,Centro Comunitario de Salud Familiar Lo Chacón,13,13602,El Monte,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,1
23205,2021,12,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,,1,1
23206,2021,12,10,Servicio de Salud Metropolitano Occidente,110380,Centro de Salud Familiar San Manuel,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,,1,1
23207,2021,10,10,Servicio de Salud Metropolitano Occidente,200385,Centro Comunitario de Salud Familiar San Vicente de Naltagua,13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,,,
23208,2021,10,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200001,MENORES CONTROLADOS,3,2,1
23209,2021,10,10,Servicio de Salud Metropolitano Occidente,110760,Centro Comunitario de Salud Familiar Valmi  Aguirre,13,13503,Curacaví,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,1
23210,2021,10,10,Servicio de Salud Metropolitano Occidente,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),13,13604,Padre Hurtado,A0200001,MENORES CONTROLADOS,18,19,11
23211,2021,10,10,Servicio de Salud Metropolitano Occidente,110366,Centro de Salud Familiar Juan Pablo II ( Padre Hurtado),13,13604,Padre Hurtado,A0200002,LACTANCIA MATERNA EXCLUSIVA,13,12,6
23212,2021,12,10,Servicio de Salud Metropolitano Occidente,110316,Centro de Salud Familiar Pablo Neruda,13,13117,Lo Prado,A0200001,MENORES CONTROLADOS,10,5,9
23213,2021,12,10,Servicio de Salud Metropolitano Occidente,110316,Centro de Salud Familiar Pablo Neruda,13,13117,Lo Prado,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,4,5
23214,2021,12,10,Servicio de Salud Metropolitano Occidente,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,13,13128,Renca,A0200001,MENORES CONTROLADOS,4,7,12
23215,2021,12,10,Servicio de Salud Metropolitano Occidente,110362,Centro de Salud Familiar Dr. Hernán Urzúa Merino,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,6,9
23216,2021,12,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,11,12,5
23217,2021,12,10,Servicio de Salud Metropolitano Occidente,110353,Centro de Salud Familiar Cardenal Raúl Silva Henríquez,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,10,1
23218,2021,12,10,Servicio de Salud Metropolitano Occidente,110364,Centro de Salud Familiar Huamachuco,13,13128,Renca,A0200001,MENORES CONTROLADOS,8,7,15
23219,2021,12,10,Servicio de Salud Metropolitano Occidente,110364,Centro de Salud Familiar Huamachuco,13,13128,Renca,A0200002,LACTANCIA MATERNA EXCLUSIVA,4,6,7
23220,2021,1,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200001,MENORES CONTROLADOS,11,14,12
23221,2021,12,10,Servicio de Salud Metropolitano Occidente,110308,Centro de Salud Familiar Peñaflor,13,13605,Peñaflor,A0200001,MENORES CONTROLADOS,8,11,11
23222,2021,12,10,Servicio de Salud Metropolitano Occidente,110308,Centro de Salud Familiar Peñaflor,13,13605,Peñaflor,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,10,10
23223,2021,1,10,Servicio de Salud Metropolitano Occidente,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,2,4,0
23224,2021,1,10,Servicio de Salud Metropolitano Occidente,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,3,0
23225,2021,12,10,Servicio de Salud Metropolitano Occidente,110754,Centro Comunitario de Salud Familiar Río Claro,13,13124,Pudahuel,A0200001,MENORES CONTROLADOS,1,1,
23226,2021,12,10,Servicio de Salud Metropolitano Occidente,110754,Centro Comunitario de Salud Familiar Río Claro,13,13124,Pudahuel,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,
23227,2021,12,10,Servicio de Salud Metropolitano Occidente,110325,Centro de Salud Familiar Garín,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,4,4,4
23228,2021,12,10,Servicio de Salud Metropolitano Occidente,110325,Centro de Salud Familiar Garín,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,4,3
23229,2021,3,10,Servicio de Salud Metropolitano Occidente,110720,Centro Comunitario de Salud Familiar Catamarca,13,13126,Quinta Normal,A0200001,MENORES CONTROLADOS,6,4,
23230,2021,3,10,Servicio de Salud Metropolitano Occidente,110720,Centro Comunitario de Salud Familiar Catamarca,13,13126,Quinta Normal,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,
23231,2021,12,10,Servicio de Salud Metropolitano Occidente,110335,Centro de Salud Familiar Cerro Navia,13,13103,Cerro Navia,A0200001,MENORES CONTROLADOS,8,10,9
23232,2021,12,10,Servicio de Salud Metropolitano Occidente,110335,Centro de Salud Familiar Cerro Navia,13,13103,Cerro Navia,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,8,5
23233,2021,12,10,Servicio de Salud Metropolitano Occidente,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,1,3,2
23234,2021,12,10,Servicio de Salud Metropolitano Occidente,110381,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,0,3,2
23235,2021,12,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200001,MENORES CONTROLADOS,6,7,2
23236,2021,12,10,Servicio de Salud Metropolitano Occidente,110440,Posta de Salud Rural Bollenar,13,13501,Melipilla,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,6,1
23237,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114314,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),13,13131,San Ramón,A0200001,MENORES CONTROLADOS,,,
23238,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114314,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),13,13131,San Ramón,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
23239,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114303,Centro de Salud Familiar Bellavista,13,13110,La Florida,A0200001,MENORES CONTROLADOS,10,7,13
23240,2021,1,14,Servicio de Salud Metropolitano Sur Oriente,114303,Centro de Salud Familiar Bellavista,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,7,7,6
23241,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114330,Centro de Salud Familiar Trinidad,13,13110,La Florida,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,5,8
23242,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114714,Centro Comunitario de Salud Familiar Modelo,13,13131,San Ramón,A0200001,MENORES CONTROLADOS,,,
23243,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114325,Centro de Salud Familiar Granja Sur,13,13111,La Granja,A0200001,MENORES CONTROLADOS,24,32,7
23244,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114325,Centro de Salud Familiar Granja Sur,13,13111,La Granja,A0200002,LACTANCIA MATERNA EXCLUSIVA,11,16,4
23245,2021,11,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,2,3,
23246,2021,11,10,Servicio de Salud Metropolitano Occidente,110385,Centro de Salud Familiar Adriana Madrid De Costabal,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,2,2,
23247,2021,2,12,Servicio de Salud Metropolitano Oriente,112315,Centro de Salud Familiar San Luis,13,13122,Peñalolén,A0200001,MENORES CONTROLADOS,13,8,1
23248,2021,1,11,Servicio de Salud Metropolitano Central,111305,Centro de Salud Familiar Dr. Norman Voulliéme,13,13102,Cerrillos,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,9,5
23249,2021,2,12,Servicio de Salud Metropolitano Oriente,112315,Centro de Salud Familiar San Luis,13,13122,Peñalolén,A0200002,LACTANCIA MATERNA EXCLUSIVA,6,4,
23250,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114313,Centro de Salud Familiar Vista Hermosa,13,13201,Puente Alto,A0200001,MENORES CONTROLADOS,9,3,1
23251,2021,2,14,Servicio de Salud Metropolitano Sur Oriente,114313,Centro de Salud Familiar Vista Hermosa,13,13201,Puente Alto,A0200002,LACTANCIA MATERNA EXCLUSIVA,5,1,1
23252,2021,7,13,Servicio de Salud Metropolitano Sur,113411,Posta de Salud Rural Abrantes,13,13404,Paine,A0200001,MENORES CONTROLADOS,,,
23253,2021,7,13,Servicio de Salud Metropolitano Sur,113411,Posta de Salud Rural Abrantes,13,13404,Paine,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,
23254,2021,12,13,Servicio de Salud Metropolitano Sur,113303,Centro de Salud Familiar Amador Neghme,13,13121,Pedro Aguirre Cerda,A0200001,MENORES CONTROLADOS,3,8,3
23255,2021,12,13,Servicio de Salud Metropolitano Sur,113303,Centro de Salud Familiar Amador Neghme,13,13121,Pedro Aguirre Cerda,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,3,1
23256,2021,2,12,Servicio de Salud Metropolitano Oriente,112304,Centro de Salud Familiar Apoquindo,13,13114,Las Condes,A0200002,LACTANCIA MATERNA EXCLUSIVA,,,2
23257,2021,11,10,Servicio de Salud Metropolitano Occidente,110475,Posta de Salud Rural Chorombo,13,13504,Maria Pinto,A0200001,MENORES CONTROLADOS,3,,
23258,2021,11,10,Servicio de Salud Metropolitano Occidente,110475,Posta de Salud Rural Chorombo,13,13504,Maria Pinto,A0200002,LACTANCIA MATERNA EXCLUSIVA,3,,
23259,2021,3,9,Servicio de Salud Metropolitano Norte,109320,Centro de Salud Familiar Huertos Familiares,13,13303,Tiltil,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,1,2
23260,2021,8,11,Servicio de Salud Metropolitano Central,111784,Centro Comunitario de Salud Familiar Bueras,13,13119,Maipú,A0200001,MENORES CONTROLADOS,,,1
23261,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114317,Centro de Salud Familiar Santo Tomás,13,13112,La Pintana,A0200001,MENORES CONTROLADOS,11,5,0
23262,2021,5,14,Servicio de Salud Metropolitano Sur Oriente,114317,Centro de Salud Familiar Santo Tomás,13,13112,La Pintana,A0200002,LACTANCIA MATERNA EXCLUSIVA,9,4,0
23263,2021,11,10,Servicio de Salud Metropolitano Occidente,110432,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),13,13603,Isla de Maipo,A0200001,MENORES CONTROLADOS,1,,
23264,2021,11,10,Servicio de Salud Metropolitano Occidente,110432,Posta de Salud Rural Las Mercedes ( Isla de Maipo ),13,13603,Isla de Maipo,A0200002,LACTANCIA MATERNA EXCLUSIVA,1,,
23265,2021,7,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200001,MENORES CONTROLADOS,17,23,16
23266,2021,7,11,Servicio de Salud Metropolitano Central,111370,Centro de Salud Familiar Padre Orellana,13,13101,Santiago,A0200002,LACTANCIA MATERNA EXCLUSIVA,13,19,9
23267,2021,11,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200001,MENORES CONTROLADOS,10,9,5
23268,2021,11,10,Servicio de Salud Metropolitano Occidente,110387,Centro de Salud Familiar San Pedro,13,13505,San Pedro,A0200002,LACTANCIA MATERNA EXCLUSIVA,8,8,3
