,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,Col01,Col02,Col03,1° mes,3° mes,6° mes,Col07,Col08,Col09,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
2184694,10,10,2024,110345,A0200002,13,13117,40.0,6.0,6.0,6.0,9.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Carlos Avendaño,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2184700,10,10,2024,110345,A0200001,13,13117,106.0,8.0,9.0,12.0,17.0,17.0,12.0,31.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Carlos Avendaño,Lo Prado,MENORES CONTROLADOS
2185004,7,10,2024,110316,A0200002,13,13117,33.0,9.0,1.0,4.0,11.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Pablo Neruda,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2185373,12,10,2024,110316,A0200001,13,13117,53.0,9.0,5.0,8.0,9.0,4.0,10.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Pablo Neruda,Lo Prado,MENORES CONTROLADOS
2186424,12,10,2024,110315,A0200002,13,13117,34.0,13.0,1.0,11.0,0.0,9.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Santa Anita,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2186429,12,10,2024,110315,A0200001,13,13117,73.0,15.0,4.0,18.0,0.0,14.0,14.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Santa Anita,Lo Prado,MENORES CONTROLADOS
2186470,12,10,2024,110340,A0200002,13,13117,25.0,6.0,1.0,2.0,6.0,10.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Raúl Yazigi,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2186476,12,10,2024,110340,A0200001,13,13117,48.0,8.0,1.0,8.0,11.0,13.0,6.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Raúl Yazigi,Lo Prado,MENORES CONTROLADOS
2187120,12,10,2024,110316,A0200002,13,13117,15.0,8.0,2.0,3.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Pablo Neruda,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2187913,12,10,2024,110345,A0200002,13,13117,29.0,6.0,2.0,8.0,6.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Carlos Avendaño,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2187919,12,10,2024,110345,A0200001,13,13117,67.0,8.0,5.0,11.0,8.0,9.0,11.0,15.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Carlos Avendaño,Lo Prado,MENORES CONTROLADOS
2188451,5,10,2024,200129,A0200002,13,13117,46.0,16.0,12.0,4.0,7.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,SAPU Pablo Neruda,Lo Prado,LACTANCIA MATERNA EXCLUSIVA
2188653,5,10,2024,200129,A0200001,13,13117,58.0,,,16.0,12.0,10.0,11.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,SAPU Pablo Neruda,Lo Prado,MENORES CONTROLADOS
2190224,1,10,2024,110754,A0200002,13,13124,7.0,1.0,,,3.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2190228,1,10,2024,110754,A0200001,13,13124,12.0,1.0,,,3.0,3.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2190366,1,10,2024,110756,A0200002,13,13124,4.0,1.0,,2.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2190369,1,10,2024,110756,A0200001,13,13124,9.0,1.0,,4.0,1.0,1.0,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2190656,8,10,2024,110754,A0200002,13,13124,3.0,1.0,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2190661,8,10,2024,110754,A0200001,13,13124,11.0,1.0,,1.0,2.0,1.0,3.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2190799,8,10,2024,110756,A0200001,13,13124,1.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2191130,9,10,2024,110754,A0200002,13,13124,2.0,1.0,,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2191158,7,10,2024,110756,A0200002,13,13124,7.0,,3.0,4.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2191162,7,10,2024,110756,A0200001,13,13124,10.0,,3.0,4.0,1.0,,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2191354,4,10,2024,110754,A0200002,13,13124,9.0,2.0,2.0,1.0,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2191358,4,10,2024,110754,A0200001,13,13124,16.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2191497,4,10,2024,110756,A0200002,13,13124,1.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2191499,4,10,2024,110756,A0200001,13,13124,4.0,1.0,1.0,2.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2191857,5,10,2024,110754,A0200002,13,13124,5.0,2.0,,1.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2191861,5,10,2024,110754,A0200001,13,13124,11.0,2.0,,2.0,1.0,2.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2191980,5,10,2024,110756,A0200001,13,13124,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2192245,3,10,2024,110754,A0200002,13,13124,2.0,,,1.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2192250,3,10,2024,110754,A0200001,13,13124,8.0,,,1.0,,2.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2192390,3,10,2024,110756,A0200002,13,13124,3.0,,,,1.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2192391,3,10,2024,110756,A0200001,13,13124,3.0,,,,1.0,2.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2192550,7,10,2024,110754,A0200002,13,13124,6.0,2.0,,1.0,,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2192554,7,10,2024,110754,A0200001,13,13124,9.0,2.0,,2.0,,3.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2193121,2,10,2024,110756,A0200001,13,13124,1.0,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2193187,2,10,2024,110754,A0200002,13,13124,6.0,1.0,,1.0,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2193193,2,10,2024,110754,A0200001,13,13124,18.0,1.0,,2.0,4.0,3.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2193624,10,10,2024,110754,A0200002,13,13124,9.0,3.0,1.0,1.0,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2193629,10,10,2024,110754,A0200001,13,13124,19.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2193756,9,10,2024,110756,A0200002,13,13124,3.0,,1.0,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2193758,9,10,2024,110756,A0200001,13,13124,4.0,,1.0,1.0,1.0,,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2193928,6,10,2024,110754,A0200002,13,13124,5.0,3.0,,1.0,1.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2193932,6,10,2024,110754,A0200001,13,13124,11.0,3.0,,1.0,2.0,,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2193977,11,10,2024,110754,A0200002,13,13124,6.0,,,4.0,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2193982,11,10,2024,110754,A0200001,13,13124,14.0,1.0,,4.0,2.0,1.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2194064,10,10,2024,110756,A0200002,13,13124,2.0,,1.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2194067,10,10,2024,110756,A0200001,13,13124,4.0,,1.0,1.0,1.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2194376,6,10,2024,110756,A0200002,13,13124,2.0,,1.0,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2194379,6,10,2024,110756,A0200001,13,13124,4.0,,1.0,,,2.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2194594,9,10,2024,110754,A0200001,13,13124,7.0,1.0,,1.0,2.0,1.0,2.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2194839,11,10,2024,110756,A0200001,13,13124,2.0,,,,1.0,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2195243,12,10,2024,110754,A0200002,13,13124,2.0,,,,2.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2195249,12,10,2024,110754,A0200001,13,13124,9.0,,,1.0,2.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Río Claro,Pudahuel,MENORES CONTROLADOS
2195375,12,10,2024,110756,A0200002,13,13124,3.0,,,,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2195379,12,10,2024,110756,A0200001,13,13124,6.0,,,,2.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Mar Caribe,Pudahuel,MENORES CONTROLADOS
2197645,2,10,2024,110750,A0200001,13,13124,2.0,,,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2198065,9,10,2024,110352,A0200001,13,13124,70.0,12.0,1.0,9.0,11.0,25.0,10.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2198080,10,10,2024,110352,A0200002,13,13124,31.0,12.0,1.0,6.0,7.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2198082,10,10,2024,110352,A0200001,13,13124,97.0,19.0,5.0,11.0,16.0,14.0,24.0,8.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2198163,9,10,2024,110352,A0200002,13,13124,33.0,8.0,0.0,5.0,2.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2198619,8,10,2024,110750,A0200002,13,13124,2.0,,1.0,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2198621,8,10,2024,110750,A0200001,13,13124,4.0,,1.0,1.0,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2198784,9,10,2024,110750,A0200002,13,13124,3.0,1.0,,1.0,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2198787,9,10,2024,110750,A0200001,13,13124,5.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2198941,10,10,2024,110750,A0200002,13,13124,3.0,1.0,,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2198942,10,10,2024,110750,A0200001,13,13124,3.0,1.0,,,1.0,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2199094,11,10,2024,110352,A0200002,13,13124,36.0,14.0,2.0,9.0,4.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2199100,11,10,2024,110352,A0200001,13,13124,73.0,14.0,2.0,20.0,10.0,13.0,7.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2199771,12,10,2024,110750,A0200002,13,13124,2.0,,,,,2.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2199773,12,10,2024,110750,A0200001,13,13124,5.0,,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2200266,4,10,2024,110352,A0200001,13,13124,78.0,10.0,,17.0,15.0,19.0,9.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2200305,4,10,2024,110352,A0200002,13,13124,36.0,7.0,,13.0,7.0,9.0,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2200588,6,10,2024,110352,A0200002,13,13124,38.0,13.0,0.0,8.0,13.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2200594,6,10,2024,110352,A0200001,13,13124,66.0,15.0,1.0,11.0,17.0,9.0,8.0,5.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2200713,3,10,2024,110352,A0200002,13,13124,38.0,18.0,2.0,6.0,4.0,8.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2200719,3,10,2024,110352,A0200001,13,13124,80.0,20.0,0.0,14.0,16.0,17.0,3.0,10.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2200806,1,10,2024,110750,A0200002,13,13124,2.0,,,2.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2200809,1,10,2024,110750,A0200001,13,13124,4.0,,,2.0,1.0,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2201292,5,10,2024,110352,A0200001,13,13124,82.0,10.0,9.0,11.0,20.0,17.0,8.0,7.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Dr. Gustavo Molina,Pudahuel,MENORES CONTROLADOS
2201930,7,10,2024,110750,A0200002,13,13124,1.0,,1.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
2201932,7,10,2024,110750,A0200001,13,13124,2.0,,2.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,MENORES CONTROLADOS
2202020,5,10,2024,110750,A0200002,13,13124,5.0,1.0,1.0,,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Concejal Guillermo Flores O.,Pudahuel,LACTANCIA MATERNA EXCLUSIVA
