,descripcion_prestacion,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
2813889,Consulta de Lactancia por profesional  - Nutricionista ,8,13,2024,113703,04040426,13,13121,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Pedro Aguirre Cerda
2814510,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,13,2024,111303,04040420,13,13121,7.0,4.0,1.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814511,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,13,2024,111303,04040421,13,13121,20.0,7.0,6.0,7.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814512,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,13,2024,111303,09600287,13,13121,11.0,7.0,3.0,1.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814513,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,13,2024,111303,09600289,13,13121,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814514,Consulta de Lactancia por profesional  - Médico/a,9,13,2024,111303,04040423,13,13121,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814515,Consulta de Lactancia por profesional  - Matrona/ón,9,13,2024,111303,04040424,13,13121,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2814516,Consulta de Lactancia por profesional  - Nutricionista ,9,13,2024,111303,04040426,13,13121,30.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Lo Valledor Norte,Pedro Aguirre Cerda
2816258,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,13,2024,113303,04040420,13,13121,12.0,12.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816259,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,13,2024,113303,04040421,13,13121,8.0,,6.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816260,Consulta de Lactancia por profesional  - Matrona/ón,9,13,2024,113303,04040424,13,13121,14.0,12.0,2.0,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816261,Consulta de Lactancia por profesional  - Enfermera/o,9,13,2024,113303,04040425,13,13121,3.0,,2.0,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816262,Consulta de Lactancia por profesional  - Nutricionista ,9,13,2024,113303,04040426,13,13121,3.0,,2.0,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816362,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,13,2024,113303,04040420,13,13121,8.0,8.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816363,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,13,2024,113303,04040421,13,13121,23.0,4.0,11.0,7.0,1.0,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816364,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,13,2024,113303,09600289,13,13121,1.0,1.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816365,Consulta de Lactancia por profesional  - Matrona/ón,10,13,2024,113303,04040424,13,13121,9.0,9.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2816366,Consulta de Lactancia por profesional  - Nutricionista ,10,13,2024,113303,04040426,13,13121,23.0,4.0,11.0,7.0,1.0,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2817419,Consulta de Lactancia - Consulta Lactancia Materna de alerta,3,13,2024,113303,04040420,13,13121,19.0,18.0,1.0,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2817420,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,3,13,2024,113303,04040421,13,13121,12.0,3.0,4.0,5.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2817421,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,3,13,2024,113303,09600289,13,13121,2.0,2.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2817422,Consulta de Lactancia por profesional  - Matrona/ón,3,13,2024,113303,04040424,13,13121,14.0,12.0,,,,,2.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2817423,Consulta de Lactancia por profesional  - Nutricionista ,3,13,2024,113303,04040426,13,13121,19.0,9.0,5.0,5.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818445,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,13,2024,113303,04040420,13,13121,6.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818446,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,13,2024,113303,04040421,13,13121,14.0,0.0,4.0,8.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818447,Consulta de Lactancia - Otras consultas de Lactancia Materna,11,13,2024,113303,09600287,13,13121,10.0,10.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818448,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,13,2024,113303,09600289,13,13121,2.0,2.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818449,Consulta de Lactancia por profesional  - Matrona/ón,11,13,2024,113303,04040424,13,13121,12.0,12.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818450,Consulta de Lactancia por profesional  - Enfermera/o,11,13,2024,113303,04040425,13,13121,2.0,,2.0,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818451,Consulta de Lactancia por profesional  - Nutricionista ,11,13,2024,113303,04040426,13,13121,12.0,4.0,6.0,2.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818647,Consulta de Lactancia - Consulta Lactancia Materna de alerta,2,13,2024,113303,04040420,13,13121,22.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818648,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,2,13,2024,113303,04040421,13,13121,15.0,2.0,10.0,3.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818649,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,2,13,2024,113303,09600289,13,13121,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818681,Consulta de Lactancia por profesional  - Matrona/ón,2,13,2024,113303,04040424,13,13121,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818682,Consulta de Lactancia por profesional  - Enfermera/o,2,13,2024,113303,04040425,13,13121,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2818683,Consulta de Lactancia por profesional  - Nutricionista ,2,13,2024,113303,04040426,13,13121,21.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819944,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,13,2024,113303,04040420,13,13121,10.0,10.0,0.0,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819945,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,13,2024,113303,04040421,13,13121,10.0,2.0,6.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819946,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,13,2024,113303,09600287,13,13121,13.0,13.0,0.0,,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819947,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,13,2024,113303,09600289,13,13121,3.0,3.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819948,Consulta de Lactancia por profesional  - Matrona/ón,12,13,2024,113303,04040424,13,13121,19.0,19.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2819949,Consulta de Lactancia por profesional  - Nutricionista ,12,13,2024,113303,04040426,13,13121,14.0,6.0,6.0,2.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820311,Consulta de Lactancia por profesional  - Nutricionista ,6,13,2024,113303,04040426,13,13121,14.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820442,Consulta de Lactancia - Consulta Lactancia Materna de alerta,8,13,2024,113303,04040420,13,13121,6.0,6.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820443,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,8,13,2024,113303,04040421,13,13121,15.0,0.0,10.0,4.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820444,Consulta de Lactancia por profesional  - Matrona/ón,8,13,2024,113303,04040424,13,13121,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820445,Consulta de Lactancia por profesional  - Enfermera/o,8,13,2024,113303,04040425,13,13121,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2820446,Consulta de Lactancia por profesional  - Nutricionista ,8,13,2024,113303,04040426,13,13121,10.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821259,Consulta de Lactancia - Consulta Lactancia Materna de alerta,6,13,2024,113303,04040420,13,13121,16.0,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821260,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,13,2024,113303,04040421,13,13121,16.0,8.0,5.0,3.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821261,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,6,13,2024,113303,09600289,13,13121,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821262,Consulta de Lactancia por profesional  - Matrona/ón,6,13,2024,113303,04040424,13,13121,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821263,Consulta de Lactancia por profesional  - Enfermera/o,6,13,2024,113303,04040425,13,13121,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821287,Consulta de Lactancia - Consulta Lactancia Materna de alerta,5,13,2024,113303,04040420,13,13121,13.0,13.0,0.0,0.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821288,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,5,13,2024,113303,04040421,13,13121,19.0,5.0,13.0,1.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821289,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,5,13,2024,113303,09600289,13,13121,1.0,1.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821290,Consulta de Lactancia por profesional  - Matrona/ón,5,13,2024,113303,04040424,13,13121,13.0,12.0,0.0,0.0,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821291,Consulta de Lactancia por profesional  - Enfermera/o,5,13,2024,113303,04040425,13,13121,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821292,Consulta de Lactancia por profesional  - Nutricionista ,5,13,2024,113303,04040426,13,13121,19.0,5.0,13.0,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821988,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,13,2024,113303,04040420,13,13121,11.0,10.0,1.0,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821989,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,13,2024,113303,04040421,13,13121,17.0,4.0,10.0,3.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821990,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,1,13,2024,113303,09600289,13,13121,1.0,1.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821991,Consulta de Lactancia por profesional  - Médico/a,1,13,2024,113303,04040423,13,13121,1.0,0.0,,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821992,Consulta de Lactancia por profesional  - Matrona/ón,1,13,2024,113303,04040424,13,13121,12.0,11.0,1.0,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821993,Consulta de Lactancia por profesional  - Enfermera/o,1,13,2024,113303,04040425,13,13121,2.0,0.0,2.0,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2821994,Consulta de Lactancia por profesional  - Nutricionista ,1,13,2024,113303,04040426,13,13121,14.0,4.0,8.0,2.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822581,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,13,2024,113303,04040420,13,13121,15.0,15.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822582,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,13,2024,113303,04040421,13,13121,25.0,10.0,14.0,1.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822583,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,4,13,2024,113303,09600289,13,13121,1.0,1.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822584,Consulta de Lactancia por profesional  - Matrona/ón,4,13,2024,113303,04040424,13,13121,16.0,16.0,,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822585,Consulta de Lactancia por profesional  - Enfermera/o,4,13,2024,113303,04040425,13,13121,2.0,,2.0,,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2822586,Consulta de Lactancia por profesional  - Nutricionista ,4,13,2024,113303,04040426,13,13121,23.0,10.0,12.0,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823041,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,13,2024,113303,04040420,13,13121,10.0,10.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823042,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,13,2024,113303,04040421,13,13121,18.0,9.0,8.0,1.0,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823043,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,13,2024,113303,09600289,13,13121,1.0,1.0,,,,,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823044,Consulta de Lactancia por profesional  - Matrona/ón,7,13,2024,113303,04040424,13,13121,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823045,Consulta de Lactancia por profesional  - Nutricionista ,7,13,2024,113303,04040426,13,13121,18.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Amador Neghme,Pedro Aguirre Cerda
2823958,Consulta de Lactancia - Otras consultas de Lactancia Materna,2,13,2024,113306,09600287,13,13121,14.0,10.0,2.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2823959,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,2,13,2024,113306,09600289,13,13121,9.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2823960,Consulta de Lactancia por profesional  - Médico/a,2,13,2024,113306,04040423,13,13121,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2823961,Consulta de Lactancia por profesional  - Matrona/ón,2,13,2024,113306,04040424,13,13121,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2823962,Consulta de Lactancia por profesional  - Enfermera/o,2,13,2024,113306,04040425,13,13121,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2823963,Consulta de Lactancia por profesional  - Nutricionista ,2,13,2024,113306,04040426,13,13121,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824036,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,13,2024,113306,04040420,13,13121,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824037,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,13,2024,113306,04040421,13,13121,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824038,Consulta de Lactancia - Otras consultas de Lactancia Materna,7,13,2024,113306,09600287,13,13121,17.0,7.0,5.0,5.0,0.0,0.0,,1.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824039,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,13,2024,113306,09600289,13,13121,17.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824040,Consulta de Lactancia por profesional  - Médico/a,7,13,2024,113306,04040423,13,13121,3.0,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824041,Consulta de Lactancia por profesional  - Matrona/ón,7,13,2024,113306,04040424,13,13121,21.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824042,Consulta de Lactancia por profesional  - Nutricionista ,7,13,2024,113306,04040426,13,13121,7.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824422,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,13,2024,113306,09600287,13,13121,23.0,8.0,11.0,4.0,0.0,0.0,,0.0,3.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
2824423,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,3,13,2024,113306,09600288,13,13121,1.0,,,,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Pedro Aguirre Cerda
