,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
3430,Consulta de Lactancia por profesional  - Nutricionista ,13,200337,04040426,13,13129,5,3,1,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3431,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113322,04040420,13,13129,5,2,3,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3432,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200337,04040420,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3433,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200337,04040421,13,13129,6,0,5,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3434,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200337,09600289,13,13129,17,4,4,1,8,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3435,Consulta de Lactancia por profesional  - Nutricionista ,13,200337,04040426,13,13129,7,1,5,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3436,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200337,04040420,13,13129,3,2,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3437,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200337,04040421,13,13129,9,0,9,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3438,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,200337,09600288,13,13129,1,,,,,,1,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3439,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200337,09600289,13,13129,12,1,4,7,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3440,Consulta de Lactancia por profesional  - Nutricionista ,13,200337,04040426,13,13129,12,2,10,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3441,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113702,09600287,13,13129,1,0,1,0,0,0,,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Sierra Bella,San Joaquín
3442,Consulta de Lactancia por profesional  - Enfermera/o,13,113702,04040425,13,13129,1,0,1,0,0,0,0,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Sierra Bella,San Joaquín
3443,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113322,04040421,13,13129,6,5,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3444,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113322,09600287,13,13129,17,3,9,4,0,1,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3445,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,113322,09600288,13,13129,2,,,,,,2,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3446,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113322,09600289,13,13129,11,10,0,0,1,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3447,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,113702,09600288,13,13129,2,,,,,,2,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Sierra Bella,San Joaquín
3448,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113702,09600289,13,13129,6,2,2,2,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Sierra Bella,San Joaquín
3449,Consulta de Lactancia por profesional  - Médico/a,13,113322,04040423,13,13129,4,1,3,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3450,Consulta de Lactancia por profesional  - Matrona/ón,13,113322,04040424,13,13129,3,3,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3451,Consulta de Lactancia por profesional  - Enfermera/o,13,113322,04040425,13,13129,12,0,6,4,1,1,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3452,Consulta de Lactancia por profesional  - Nutricionista ,13,113322,04040426,13,13129,8,5,3,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3453,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113322,04040420,13,13129,4,1,2,0,1,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3454,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200337,04040420,13,13129,3,2,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3455,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200337,04040421,13,13129,9,2,6,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3456,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200337,09600289,13,13129,15,2,4,5,4,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3457,Consulta de Lactancia por profesional  - Nutricionista ,13,200337,04040426,13,13129,12,4,7,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3458,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200337,04040420,13,13129,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3459,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200337,04040421,13,13129,4,0,1,3,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3460,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200337,09600289,13,13129,9,2,1,4,2,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3461,Consulta de Lactancia por profesional  - Nutricionista ,13,200337,04040426,13,13129,5,0,1,4,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Martín Henríquez,San Joaquín
3462,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113322,04040420,13,13129,8,2,1,5,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3463,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113322,04040421,13,13129,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3464,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113322,09600287,13,13129,4,0,2,0,1,1,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3465,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,113322,09600288,13,13129,4,,,,,,4,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3466,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113322,09600289,13,13129,9,2,2,2,2,1,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3467,Consulta de Lactancia por profesional  - Enfermera/o,13,113322,04040425,13,13129,5,0,2,1,1,1,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3468,Consulta de Lactancia por profesional  - Nutricionista ,13,113322,04040426,13,13129,9,4,1,4,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Santa Teresa de Los Andes,San Joaquín
3469,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200210,09600289,13,13129,11,0,0,1,7,3,,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3470,Consulta de Lactancia por profesional  - Nutricionista ,13,200210,04040426,13,13129,10,0,6,4,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3471,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200210,04040420,13,13129,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3472,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200210,04040421,13,13129,4,0,2,2,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3473,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,200210,09600287,13,13129,5,0,3,2,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3474,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200210,04040420,13,13129,2,0,1,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3475,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200210,04040421,13,13129,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3476,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,200210,09600287,13,13129,3,0,2,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3477,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200210,09600289,13,13129,9,0,2,4,3,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3478,Consulta de Lactancia por profesional  - Nutricionista ,13,200210,04040426,13,13129,6,0,4,2,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3479,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113753,04040421,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3480,Consulta de Lactancia por profesional  - Médico/a,13,113753,04040423,13,13129,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3481,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113753,09600287,13,13129,1,0,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3482,Consulta de Lactancia por profesional  - Enfermera/o,13,113753,04040425,13,13129,1,0,0,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3483,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200210,04040420,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3484,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200210,04040421,13,13129,2,1,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3485,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,200210,09600287,13,13129,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3486,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,200210,09600288,13,13129,1,,,,,,1,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3487,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200210,09600289,13,13129,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3488,Consulta de Lactancia por profesional  - Nutricionista ,13,200210,04040426,13,13129,5,4,0,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3489,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200210,04040420,13,13129,3,3,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3490,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200210,04040421,13,13129,2,1,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3491,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,200210,09600287,13,13129,2,1,0,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3492,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,200210,09600288,13,13129,1,,,,,,1,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3493,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200210,09600289,13,13129,23,8,3,3,8,1,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3494,Consulta de Lactancia por profesional  - Matrona/ón,13,200210,04040424,13,13129,2,2,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3495,Consulta de Lactancia por profesional  - Nutricionista ,13,200210,04040426,13,13129,5,3,0,2,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3496,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113753,04040421,13,13129,3,1,2,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3497,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113753,09600287,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3498,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113753,09600289,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3499,Consulta de Lactancia por profesional  - Enfermera/o,13,113753,04040425,13,13129,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3500,Consulta de Lactancia por profesional  - Nutricionista ,13,113753,04040426,13,13129,3,1,2,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Reverendo Javier Peró,San Joaquín
3501,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,200210,04040420,13,13129,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3502,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,200210,04040421,13,13129,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3503,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,200210,09600287,13,13129,3,2,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3504,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,200210,09600289,13,13129,4,0,1,0,3,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3505,Consulta de Lactancia por profesional  - Matrona/ón,13,200210,04040424,13,13129,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3506,Consulta de Lactancia por profesional  - Nutricionista ,13,200210,04040426,13,13129,6,4,2,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Coñimo,San Joaquín
3507,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113722,04040421,13,13129,1,0,1,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3508,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113722,09600287,13,13129,7,0,3,0,4,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3509,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113722,09600289,13,13129,8,4,3,1,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3510,Consulta de Lactancia por profesional  - Enfermera/o,13,113722,04040425,13,13129,7,0,3,0,4,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3511,Consulta de Lactancia por profesional  - Nutricionista ,13,113722,04040426,13,13129,1,0,1,0,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3512,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113722,09600287,13,13129,2,0,0,2,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3513,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113722,09600289,13,13129,11,2,1,6,2,0,,1,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3514,Consulta de Lactancia por profesional  - Enfermera/o,13,113722,04040425,13,13129,2,0,0,1,1,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3515,Consulta de Lactancia por profesional  - Nutricionista ,13,113722,04040426,13,13129,2,1,0,1,0,0,0,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3516,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113722,04040420,13,13129,2,1,0,0,1,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3517,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113722,09600289,13,13129,9,2,2,4,1,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3518,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,13,113722,09600289,13,13129,11,1,3,3,4,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3519,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113722,04040420,13,13129,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3520,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113722,04040421,13,13129,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
3521,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,13,113722,09600288,13,13129,1,,,,,,1,0,0,Servicio de Salud Metropolitano Sur,Centro Comunitario de Salud Familiar Dr. Salvador Allende,San Joaquín
